playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,actualPoints,salary
2506562,Matt Cassel,DET,QB,36,13,6,0.0496059823378028,-0.645869684499314,0.357211026471704,0.382992518524134,66,0.00859777027047888,25,1.00308071097102,NA,NA,NA,4.69147915513664,NA,NA,NA
2543695,Jay Prosch,FA,RB,26,4,NA,0.0480894687791239,0,0.103212209302326,0.0858961965331689,143,0.0115920325219547,33,0.103212209302326,NA,NA,NA,3.51103807225554,NA,NA,NA
2561054,Damion Ratley,CLE,WR,23,0,11,0.0447343895619758,0,0.08781,0.0711964702847492,205,0.00626281453867661,31,0.08781,NA,NA,NA,NA,NA,NA,NA
2558954,Taysom Hill,NO,QB,28,1,6,0.0447297574679811,0,0.0871757237503179,0.0554658509147626,67,0.0245672603715816,26,0.0871757237503179,NA,NA,NA,3.56792702688256,NA,NA,NA
2556661,Kalif Raymond,FA,WR,24,2,NA,0.0416775396085741,0,0.0894505813953488,0.0744433703287464,206,0.019044734389562,31,0.0894505813953488,NA,NA,NA,NA,NA,NA,NA
2555219,Daniel Lasco,FA,RB,26,2,NA,0.0384715750232992,0,0.0825697674418605,0.0687169572265351,144,0.00838606793667973,33,0.0825697674418605,NA,NA,NA,3.45886626658084,NA,NA,NA
1037347,Joe Webb,HOU,QB,32,8,10,0.0372866666666667,0,0.0907975683890578,0.0770629058398928,68,0.0344851170694905,26,0.0907975683890578,NA,NA,NA,3.64201387056544,NA,NA,NA
497270,Arrelious Benn,FA,WR,30,8,NA,0.0352656104380242,0,0.0756889534883721,0.0629905441243239,207,0.0286626281453868,31,0.0756889534883721,NA,NA,NA,NA,NA,NA,NA
2535535,Phillip Supernaw,FA,TE,28,6,NA,0.0352656104380242,0,0.0756889534883721,0.0629905441243239,111,0.0205506104380242,27,0.0756889534883721,NA,NA,NA,3.3295956517755,NA,NA,NA
2559325,Trey Edmunds,FA,RB,NA,NA,NA,0.0345232974910394,0,0.0832267441860465,0.0697691010499582,145,0.00936969004599705,33,0.0832267441860465,NA,90.9,9.7,6.14013448606485,NA,NA,NA
2541096,Ifeanyi Momah,ARI,TE,29,5,9,0.02943,0,0.0624770642201835,0.0517161034866143,112,0.02943,27,0.0624770642201835,NA,NA,NA,3.27639720570368,NA,NA,NA
2557987,Matthew Dayes,FA,RB,NA,1,NA,0.0256477166821994,0,0.055046511627907,0.0458113048176901,146,0.00418302439643861,33,0.055046511627907,NA,NA,NA,3.38930385901457,NA,NA,NA
2558860,Marquez Williams,FA,RB,NA,1,NA,0.0246594982078853,0,0.0594476744186047,0.0498350721785416,147,0.0075096435628798,33,0.0594476744186047,NA,NA,NA,3.40152367882635,NA,NA,NA
2556273,Darius Jackson,GB,RB,25,2,7,0.0182698863636364,0,0.0399467889908257,0.0334875804169294,148,0.00441568918616332,34,0.0399467889908257,NA,106.5,9.5,6.00178100116111,NA,NA,NA
2552464,Jalston Fowler,FA,RB,NA,NA,NA,0.0160298229263746,0,0.0344040697674419,0.0286320655110563,149,0.00445132520458424,34,0.0344040697674419,NA,NA,NA,3.33713205333987,NA,NA,NA
2560898,Roc Thomas,MIN,RB,23,0,10,0.0116785714285714,0,0.0285932721712538,0.0244570232505404,150,0.00441274877680904,34,0.0285932721712538,NA,NA,NA,3.32445282525465,NA,NA,NA
2556415,Joe Kerridge,FA,RB,26,2,NA,0.0114784240150094,0,0.0254198757763975,0.0214148769350293,151,0.00995181337075168,34,0.0254198757763975,NA,NA,NA,3.31521410032778,NA,NA,NA
2552431,Vince Mayle,FA,WR,NA,NA,NA,0.01,0.01,0.01,NA,208,0.00839701770736254,32,0,NA,NA,NA,NA,NA,NA,NA
2507029,Eric Weems,FA,WR,33,11,NA,0.00320596458527493,0,0.00688081395348837,0.00572641310221126,209,0.00320596458527493,32,0.00688081395348837,NA,NA,NA,NA,NA,NA,NA
2560935,Darrel Williams,KC,RB,NA,0,12,0.00305322128851541,0,0.00672477064220184,0.00565127838140196,152,0.00305322128851541,35,0.00672477064220184,NA,NA,NA,3.26734146837974,NA,NA,NA
2539275,Mike Glennon,ARI,QB,29,5,9,0.0030383275261324,0,0.00757431192660551,0.00702233419896138,69,0.000521621134531143,27,0.00757431192660551,NA,NA,NA,3.40174569971483,NA,NA,NA
2560860,Mason Rudolph,PIT,QB,23,0,7,0.00256477166821994,0,0.0055046511627907,0.00458113048176901,70,0.000689258193673669,27,0.0055046511627907,NA,NA,NA,3.39337135984207,NA,NA,NA
2495748,Drew Stanton,CLE,QB,34,11,11,0.00246864111498258,0,0.00615412844036697,0.00570564653665612,71,0.00125776178677777,27,0.00615412844036697,NA,NA,NA,3.39722891567392,NA,NA,NA
2560788,Tanner Lee,FA,QB,23,0,NA,0.00128238583410997,0,0.00275232558139535,0.00229056524088451,72,0.000454842280103004,28,0.00275232558139535,NA,NA,NA,3.38551377233603,NA,NA,NA
2555263,Kevin Hogan,DEN,QB,26,2,10,0.00113937282229965,0,0.00284036697247706,0.00263337532461052,73,0.000881515679442508,28,0.00284036697247706,NA,NA,NA,3.38668975291181,NA,NA,NA
2533349,Austin Davis,SEA,QB,29,6,7,0.000515714285714286,-0.002,0.00237209302325581,0.00247944882489647,74,0.000515714285714286,29,0.00437209302325581,NA,NA,NA,3.38616172126293,NA,NA,NA
238457,Zach Miller,CHI,TE,34,9,5,0,0,0,0,113,0,38,0,NA,NA,NA,3.0323747809303,NA,NA,NA
238498,Julian Edelman,NE,WR,32,9,11,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
497224,Ed Dickson,SEA,TE,31,8,7,0,0,0,0,113,0,38,0,NA,NA,NA,3.0323747809303,NA,NA,NA
497246,Michael Hoomanawanui,NO,TE,30,8,6,0,0,0,0,113,0,38,0,NA,NA,NA,3.0323747809303,NA,NA,NA
2495466,Mark Ingram,NO,RB,29,7,6,0,0,0,0,153,0,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2495700,Greg Olsen,CAR,TE,33,11,4,0,0,0,0,113,0,38,0,NA,NA,NA,3.0323747809303,NA,NA,NA
2495966,Delanie Walker,TEN,TE,34,12,8,0,0,0,0,113,0,38,0,NA,NA,NA,3.0323747809303,NA,NA,NA
2530747,Doug Baldwin,SEA,WR,30,7,7,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2533033,Robert Griffin,BAL,QB,28,6,10,0,0,0,0,75,0,31,0,NA,NA,NA,3.37765618483,NA,NA,NA
2533039,Alshon Jeffery,PHI,WR,28,6,9,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2533460,Robert Turbin,IND,RB,29,6,9,0,0,0,0,153,0,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2540005,Marlon Brown,CHI,WR,27,5,5,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2540037,Fozzy Whittaker,CAR,RB,29,6,4,0,0,0,0,153,0,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2540175,LeVeon Bell,PIT,RB,26,5,7,0,0,0,0,153,0,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2540259,MarQueis Gray,MIA,TE,28,5,11,0,0,0,0,113,0,38,0,NA,NA,NA,3.0323747809303,NA,NA,NA
2543475,Marqise Lee,JAC,WR,27,4,9,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2543603,Jeremy Hill,NE,RB,26,4,11,0,0,0,0,153,0,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2543715,Jerick McKinnon,SF,RB,26,4,11,0,0,0,0,153,0,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2550162,James Wright,FA,WR,27,4,NA,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2550163,Michael Campanaro,TEN,WR,27,4,8,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2550206,Ryan Hewitt,FA,TE,27,4,NA,0,0,0,0,113,0,29,0,NA,NA,NA,3.0323747809303,NA,NA,NA
2550313,Richard Rodgers,PHI,TE,26,4,9,0,0,0,0,113,0,30,0,NA,NA,NA,3.0323747809303,NA,NA,NA
2550654,KWaun Williams,SF,TE,NA,NA,11,0,0,0,NA,113,0,31,0,NA,125,21,15.5847384972801,NA,NA,NA
2550659,Tyler Patmon,JAC,TE,27,4,9,0,0,0,NA,113,0,32,0,NA,NA,NA,NA,NA,NA,NA
2552033,Jameis Winston,TB,QB,24,3,5,0,0,0,0,75,0,31,0,NA,NA,NA,3.37765618483,NA,NA,NA
2552369,Bryce Petty,FA,QB,27,3,NA,0,0,0,0,75,0,31,0,NA,NA,NA,3.37765618483,NA,NA,NA
2552431,Vince Mayle,FA,TE,NA,NA,NA,0,0,0,0,113,0,34,0,NA,NA,NA,3.0323747809303,NA,NA,NA
2553548,Jake Kumerow,GB,WR,NA,NA,7,0,0,0,NA,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2553737,Eli Rogers,PIT,WR,NA,NA,7,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2554630,Ross Travis,IND,TE,25,3,9,0,0,0,0,113,0,38,0,NA,NA,NA,3.0323747809303,NA,NA,NA
2555218,Dan Vitale,CLE,RB,NA,2,11,0,0,0,0,153,0,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2555229,Kenneth Dixon,BAL,RB,24,2,10,0,0,0,0,153,0,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2555259,Carson Wentz,PHI,QB,26,2,9,0,0,0,0,75,0,31,0,NA,NA,NA,3.37765618483,NA,NA,NA
2555341,Hunter Henry,LAC,TE,24,2,8,0,0,0,0,113,0,38,0,NA,NA,NA,3.0323747809303,NA,NA,NA
2555356,Keenan Reynolds,SEA,WR,25,2,7,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2555365,Brandon Allen,LAR,QB,26,2,12,0,0,0,0,75,0,31,0,NA,NA,NA,3.37765618483,NA,NA,NA
2555460,Paul Perkins,NYG,RB,24,2,9,0,0,0,0,153,0,35,0,NA,88,4.4,3.82776014345621,NA,NA,NA
2555473,Ricardo Louis,CLE,WR,NA,2,11,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2556368,Austin Johnson,TEN,RB,24,2,8,0,0,0,NA,153,0,37,0,NA,NA,NA,NA,NA,NA,NA
2556411,Josh Ferguson,IND,RB,25,2,9,0,0,0,0,153,0,38,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2556440,J.D. McKissic,SEA,RB,25,2,7,0,0,0,0,153,0,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2556528,D.J. Foster,ARI,RB,NA,2,9,0,0,0,0,153,0,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2556841,Byron Marshall,WAS,RB,24,2,4,0,0,0,0,153,0,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2556841,Byron Marshall,WAS,WR,24,2,4,0,0,0,NA,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2557866,Jehu Chesson,FA,WR,25,1,NA,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2557905,Amara Darboh,SEA,WR,24,1,7,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2557934,Elijah McGuire,NYJ,RB,24,1,11,0,0,0,0,153,0,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2557994,DOnta Foreman,HOU,RB,22,1,10,0,0,0,0,153,0,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2558016,Brad Kaaya,IND,QB,23,1,9,0,0,0,0,75,0,31,0,NA,NA,NA,3.37765618483,NA,NA,NA
2558113,Elijah Hood,CAR,RB,NA,1,4,0,0,0,0,153,0,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2558116,Aaron Jones,GB,RB,24,1,7,0,0,0,0,153,0,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2558144,Adam Shaheen,CHI,TE,24,1,5,0,0,0,0,113,0,38,0,NA,NA,NA,3.0323747809303,NA,NA,NA
2558150,ArDarius Stewart,NYJ,WR,NA,1,11,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2558254,Robert Davis,WAS,WR,23,1,4,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2558262,Mack Hollins,PHI,WR,25,1,9,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2558905,JoJo Natson,FA,WR,24,2,NA,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2558906,Quincy Adeboyejo,BAL,WR,NA,NA,10,0,0,0,NA,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2558912,Victor Bolden,SF,WR,23,1,11,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2558929,Cethan Carter,CIN,RB,25,1,9,0,0,0,NA,153,0,35,0,NA,NA,NA,NA,NA,NA,NA
2558929,Cethan Carter,CIN,TE,25,1,9,0,0,0,0,113,0,38,0,NA,NA,NA,3.0323747809303,NA,NA,NA
2558955,Cody Hollister,NE,WR,25,1,11,0,0,0,NA,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2558993,Fred Ross,CAR,WR,NA,1,4,0,0,0,NA,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2559101,Travin Dural,NO,WR,NA,1,6,0,0,0,NA,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2559109,Deante Burton,ATL,WR,24,1,8,0,0,0,NA,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2559246,Artavis Scott,LAC,WR,NA,1,8,0,0,0,NA,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2559252,Kyle Sloter,MIN,QB,24,1,10,0,0,0,0,75,0,31,0,NA,NA,NA,3.37765618483,NA,NA,NA
2559254,Shane Smith,NYG,TE,NA,NA,9,0,0,0,NA,113,0,36,0,NA,NA,NA,NA,NA,NA,NA
2559270,Robert Tonyan,GB,TE,24,1,7,0,0,0,0,113,0,36,0,NA,83,12,6.18625873468137,NA,NA,NA
2559385,Dan Arnold,NO,WR,48,1,6,0,0,0,NA,210,0,34,0,NA,NA,NA,NA,NA,NA,NA
2560720,Luke Falk,MIA,QB,24,0,11,0,0,0,0,75,0,31,0,NA,NA,NA,3.37765618483,NA,NA,NA
2560734,Troy Fumagalli,DEN,TE,NA,0,10,0,0,0,0,113,0,38,0,NA,NA,NA,3.0323747809303,NA,NA,NA
2560747,Hayden Hurst,BAL,TE,25,0,10,0,0,0,0,113,0,38,0,NA,NA,NA,3.0323747809303,NA,NA,NA
2560751,Ryan Izzo,NE,TE,23,0,11,0,0,0,0,113,0.038232462173315,38,0,NA,NA,NA,3.0323747809303,NA,NA,NA
2560785,Jordan Lasley,BAL,WR,22,0,10,0,0,0,0,210,0,36,0,NA,99,3,2.65681253939244,NA,NA,NA
2560844,Byron Pringle,KC,WR,48,0,12,0,0,0,NA,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2560847,Trey Quinn,WAS,WR,23,0,4,0,0,0,0,210,0,36,0,NA,143.7,5.4,3.7810343976103,NA,NA,NA
2560867,Jaleel Scott,BAL,WR,23,0,10,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2560890,Auden Tate,CIN,WR,21,0,9,0,0,0,0,210,0,36,0,NA,125,10,5.93579295919452,NA,NA,NA
2560918,Chris Warren,OAK,RB,NA,0,7,0,0,0,0,153,0,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2560936,Cedrick Wilson,DAL,WR,NA,0,8,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2560969,J.T. Barrett,FA,QB,23,0,NA,0,0,0,0,75,0.00210214285714286,31,0,NA,NA,NA,3.37765618483,NA,NA,NA
2560972,Nick Bawden,DET,RB,22,0,6,0,0,0,0,153,0,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2560975,Braxton Berrios,NE,WR,23,0,11,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2560987,Deon Cain,IND,WR,22,0,9,0,0,0,0,210,0,36,0,NA,NA,NA,NA,NA,NA,NA
2561000,Derrius Guice,WAS,RB,21,0,4,0,0,0,0,153,NA,35,0,NA,NA,NA,3.25017904388203,NA,NA,NA
2561067,Cam Sims,WAS,WR,48,0,4,0,0,0,0,210,0.0517220334906653,36,0,NA,NA,NA,NA,NA,NA,NA
2561133,Darren Andrews,NE,WR,23,0,11,0,0,0,NA,210,0.103444066981331,36,0,NA,NA,NA,NA,NA,NA,NA
2561187,Tim Boyle,GB,QB,48,0,7,0,0,0,0,75,0.00420428571428571,31,0,NA,NA,NA,3.37765618483,NA,NA,NA
2561621,Austin Roberts,LAC,TE,NA,0,8,0,0,0,0,113,0.07646492434663,38,0,NA,NA,NA,3.0323747809303,NA,NA,NA
2539308,Matt Barkley,CIN,QB,28,5,9,-0.00420428571428571,-0.018,-0.00234855545200373,0.00880452837019456,129,NA,31,0.0156514445479963,NA,NA,NA,3.40785936388961,NA,NA,NA
2559385,Dan Arnold,NO,TE,48,1,6,-0.07646492434663,-0.17,-0.0308975,0.120208152801713,197,NA,38,0.1391025,NA,NA,NA,3.59957692777795,NA,NA,NA
2558129,Isaiah McKenzie,FA,WR,23,1,NA,-0.103444066981331,-0.19,-0.0372088709677419,0.100973390651399,395,NA,36,0.152791129032258,NA,NA,NA,NA,NA,NA,NA
